component_name,cultivar_name,harvest_yield,humidity_rh,temperature_c,vapor_pressure_deficit,co2_ppm,fan_intensity,light_intensity,light_on_minutes,irrigation_minutes,grow_room
Basil,Keira,6.436,64.2558333333333,23.52,1.03623120756804,1074.41666666666,149.0,255.0,55.0,60.0,Grow_5
Basil,Keira,6.448,62.5923076923077,21.3346153846153,0.949625561947746,1026.58333333333,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,6.454,70.0675,22.325,0.809428118913547,1131.9356060606,149.0,255.0,30.5,60.0,Grow_2
Basil,Keira,6.457,57.9683333333333,22.0508333333333,1.11473619355292,1028.84615384615,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,6.467,72.6992307692307,22.1630769230769,0.729019455627555,1170.16666666666,149.0,255.0,35.0,29.75,Grow_5
Basil,Keira,6.471,60.1434615384615,22.6957692307692,1.09930474889287,1052.41666666666,149.0,255.0,24.0,51.0,Grow_2
Basil,Keira,6.472,59.8091185897435,22.6402083333333,1.10595383990443,1133.90416666666,149.0,255.0,36.5,47.0,Grow_1
Basil,Keira,6.487,62.3777948717948,23.2991923076923,1.07722123153752,1138.30454545454,149.0,255.0,48.2,59.6,Grow_1
Basil,Keira,6.517,55.7595833333333,23.77125,1.30343072799758,1035.16666666666,149.0,255.0,43.5,60.0,Grow_2
Chard,Fire Fresh,6.531,58.5190384615384,21.9758653846153,1.09710029557832,1169.58333333333,149.0,228.0,26.5,45.0,Grow_2
Basil,Keira,6.534,56.6883333333333,22.515,1.1815729940845,1028.0,149.0,255.0,40.0,60.0,Grow_2
Basil,Keira,6.547,55.2376666666666,23.3271,1.28538237288543,1053.5,149.0,255.0,44.2,56.6,Grow_2
Chard,Jupiter,6.549,61.0734432234432,22.8810989010989,1.08711633362816,1019.13994338994,149.0,228.0,50.857143,58.428571,Grow_3
Basil,Keira,6.559,70.229782051282,22.9386153846153,0.837960644365364,1053.08333333333,149.0,255.0,42.0,53.6,Grow_1
Basil,Keira,6.568,65.6733461538461,22.7493589743589,0.953755841491209,1172.16666666666,149.0,255.0,25.333333,45.333333,Grow_2
Basil,Keira,6.569,66.0054166666666,23.8258333333333,1.00565171705248,1101.59469696969,149.0,255.0,33.5,59.5,Grow_5
Basil,Keira,6.575,75.9282451923076,20.9446153846153,0.589057728675961,1200.84615384615,149.0,255.0,20.0,29.75,Grow_5
Basil,Keira,6.59,58.8910416666666,23.75625,1.20979744809687,1043.29166666666,149.0,255.0,43.5,60.0,Grow_2
Chard,Jupiter,6.601,69.4464102564102,23.2691666666666,0.873669366369604,1075.82517482517,149.0,228.0,42.4,52.8,Grow_3
Basil,Keira,6.619,63.24,23.7475,1.08037358818654,1052.5,149.0,255.0,41.0,60.0,Grow_1
Basil,Keira,6.621,65.6341666666666,23.9749999999999,1.02577732215699,1086.74679487179,149.0,255.0,36.5,60.0,Grow_3
Basil,Keira,6.623,62.8354166666666,23.0170833333333,1.04689048679814,1041.41666666666,149.0,255.0,44.5,60.0,Grow_2
Basil,Keira,6.625,68.1429166666666,23.2962499999999,0.914085516671809,1044.2159090909,149.0,255.0,33.5,48.25,Grow_2
Basil,Keira,6.628,62.3972275641025,23.176875,1.06871906671904,1125.91666666666,149.0,255.0,34.5,48.25,Grow_1
Basil,Keira,6.629,57.0030769230769,22.0942307692307,1.14400020094043,1050.125,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,6.631,60.1933173076923,22.6827724358974,1.09866481160373,1125.08041958041,149.0,255.0,37.5,52.0,Grow_1
Basil,Keira,6.631,61.4029166666666,22.4395833333333,1.04928766306798,1134.45833333333,149.0,255.0,37.0,45.0,Grow_5
Basil,Keira,6.634,66.576923076923,23.1208974358974,0.945986157729953,1113.29166666666,149.0,255.0,41.5,48.0,Grow_2
Basil,Keira,6.636,69.9185256410256,21.8942307692307,0.791987767852303,1159.27777777777,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,6.641,65.505641025641,22.244423076923,0.926044697335383,1155.02777777777,149.0,255.0,20.0,40.0,Grow_2
Basil,Keira,6.658,68.2474572649572,22.5474786324786,0.868865408936062,1059.33333333333,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,6.659,58.2881908831908,23.4777955840455,1.2062100826933,1049.17961667961,149.0,255.0,55.555556,57.944444,Grow_2
Basil,Keira,6.668,63.834632554945,23.5008058608058,1.04753997606593,1078.14583333333,149.0,255.0,31.5,46.25,Grow_1
Basil,Keira,6.686,67.4739262820512,23.0921474358974,0.922960097877451,1133.0625,149.0,255.0,23.25,38.5,Grow_2
Basil,Keira,6.689,65.962532051282,23.8978846153846,1.00959455810569,1067.15909090909,149.0,255.0,37.5,35.5,Grow_1
Basil,Keira,6.689,61.5758119658119,23.1501282051282,1.08905223873885,1135.51262626262,149.0,255.0,22.333333,41.0,Grow_2
Chard,Charbell,6.702,68.2307211538461,23.1586939102564,0.901588727748682,1188.04450757575,149.0,228.0,46.75,54.0,Grow_4
Basil,Keira,6.706,61.6399999999999,22.2249999999999,1.02820460537813,1143.8,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,6.71,65.8346153846153,23.256923076923,0.974872666688211,1030.0,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,6.716,60.7458333333333,23.375,1.12808406280533,1128.41666666666,149.0,255.0,55.0,60.0,Grow_1
Basil,Keira,6.746,61.3029166666666,23.0220833333333,1.08806052248719,1059.17803030303,149.0,255.0,41.5,60.0,Grow_1
Basil,Keira,6.764,62.8429059829059,21.7588034188034,0.972481333284366,1142.82459207459,149.0,255.0,27.666667,43.666667,Grow_1
Basil,Keira,6.765,52.7695909645909,23.6520256410256,1.4492905728308,1115.0803030303,149.0,255.0,41.0,53.4,Grow_2
Basil,Keira,6.77,57.1292307692307,23.0576923076923,1.20863674202409,1048.58333333333,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,6.771,70.4235714285714,23.27,0.844598138651343,1023.58333333333,149.0,255.0,20.0,29.75,Grow_2
Chard,Jupiter,6.776,67.09099002849,23.052678062678,0.927898325560663,1193.59647759647,149.0,228.0,53.222222,58.555556,Grow_4
Basil,Keira,6.782,65.5458333333333,22.9539583333333,0.971821489316563,1048.99358974358,149.0,255.0,44.0,55.25,Grow_1
Basil,Keira,6.785,68.8115293040293,23.8980402930402,0.926427727556675,1146.17532467532,149.0,255.0,46.0,54.714286,Grow_2
Basil,Keira,6.785,67.6433333333333,20.8184188034188,0.794194803578519,1110.16666666666,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,6.79,67.2028571428571,22.3492857142857,0.885767299788116,1137.0,149.0,255.0,24.0,29.75,Grow_2
Basil,Keira,6.794,57.131875,23.9483333333333,1.27677214456602,1051.70454545454,149.0,255.0,37.25,52.0,Grow_2
Basil,Keira,6.81,63.7766666666666,23.1638888888888,1.02940814764632,1201.02777777777,149.0,255.0,20.333333,40.0,Grow_4
Basil,Keira,6.815,60.4959999999999,23.534,1.14619584630486,1087.5,149.0,255.0,37.0,60.0,Grow_1
Basil,Keira,6.837,64.2908333333333,23.475,1.03309266608981,1140.625,149.0,255.0,43.0,60.0,Grow_1
Basil,Keira,6.847,63.3200809716599,23.755991902834,1.08427845501108,1126.25,149.0,255.0,25.5,29.75,Grow_2
Basil,Keira,6.851,65.561336996337,24.6181227106227,1.06958694458582,1044.49999999999,149.0,255.0,46.285714,54.714286,Grow_2
Curly Iceberg,Cristabel,6.86,56.4653846153846,22.4046153846153,1.17971940455937,1030.16666666666,149.0,228.0,55.0,53.0,Grow_2
Basil,Keira,6.863,63.6975,24.0325,1.08535153103687,1065.58333333333,149.0,255.0,45.0,30.0,Grow_5
Basil,Keira,6.868,61.4933333333333,22.2120833333333,1.03858032991623,1041.625,149.0,255.0,30.5,60.0,Grow_2
Basil,Keira,6.872,57.0526666666666,23.3144761904761,1.23082718110011,1142.30104895104,149.0,255.0,48.0,59.4,Grow_1
Basil,Keira,6.876,68.2916452991452,22.9416452991453,0.890362898252837,1123.93939393939,149.0,255.0,21.666667,40.0,Grow_2
Basil,Keira,6.898,64.2995512820512,23.2777136752136,1.02315628138844,1138.92929292929,149.0,255.0,20.0,40.0,Grow_2
Basil,Keira,6.91,52.7695909645909,24.2328076923076,1.47578586939847,1115.0803030303,149.0,255.0,41.0,53.4,Grow_2
Basil,Keira,6.911,62.6816666666666,23.6183333333333,1.08829212370479,1044.27272727272,149.0,255.0,41.0,60.0,Grow_1
Basil,Keira,6.916,68.6892307692307,21.6976923076923,0.812703587253166,1200.16666666666,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,6.921,68.3444253663003,23.1039102564102,0.89822072526681,1129.16666666666,149.0,255.0,32.25,44.75,Grow_2
Baby Kale,Siberian,6.93,72.4753846153846,21.0430769230769,0.686352038832729,1144.08333333333,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,6.931,62.4037499999999,24.49125,1.16032717439408,1038.95833333333,149.0,255.0,34.0,60.0,Grow_2
Basil,Keira,6.932,62.2866666666666,23.7691666666666,1.10983703361782,1028.33333333333,149.0,255.0,44.0,60.0,Grow_3
Basil,Keira,6.938,61.5593803418803,23.2182264957264,1.10186194997225,1044.44444444444,149.0,255.0,20.333333,40.0,Grow_2
Chard,Charbell,6.942,60.6734885290148,23.3674426450742,1.1296921563076,1100.64752791068,149.0,228.0,56.684211,60.0,Grow_4
Basil,Keira,6.948,61.0221116138763,22.4588838612368,1.0597296940433,1153.0,149.0,255.0,20.0,60.0,Grow_1
Basil,Keira,6.951,62.0424999999999,22.96,1.06381501423912,1052.18181818181,149.0,255.0,43.0,60.0,Grow_1
Basil,Keira,6.969,56.9645993589743,22.3934935897435,1.16663198345361,1036.59469696969,149.0,255.0,33.0,48.25,Grow_2
Basil,Keira,6.979,65.2916666666666,23.6533333333333,1.01431280702485,1145.5,149.0,255.0,45.0,60.0,Grow_2
Basil,Keira,6.996,66.7135714285714,23.1889285714285,0.945941617510512,1029.5,149.0,255.0,20.0,29.75,Grow_3
Basil,Keira,7.012,64.184225490196,22.8307352941176,0.997376820799885,1070.51666666666,149.0,255.0,45.6,57.8,Grow_1
Basil,Keira,7.016,63.7266964285714,23.6384970238095,1.05932132706722,1033.80776515151,149.0,255.0,59.25,59.0,Grow_2
Baby Kale,Siberian,7.039,64.89,22.6153846153846,0.963678608073518,1061.8,149.0,255.0,34.0,32.0,Grow_3
Basil,Keira,7.055,57.6754166666666,22.6741666666666,1.16681164273254,1138.13055555555,149.0,255.0,44.666667,52.333333,Grow_1
Basil,Keira,7.056,61.6389549339549,24.0893842268842,1.15032552554047,1122.98665223665,149.0,255.0,49.333333,58.833333,Grow_1
Basil,Keira,7.063,62.5437286324786,24.2952991452991,1.14248106320986,1034.66744366744,149.0,255.0,44.166667,54.0,Grow_1
Basil,Keira,7.063,57.4994047619047,23.5168333333333,1.23334777585678,1049.93787878787,149.0,255.0,43.2,56.6,Grow_2
Basil,Keira,7.064,55.5023076923076,22.1838461538461,1.18973645623894,1169.83333333333,149.0,255.0,30.0,57.0,Grow_2
Red Mizuna,Red Baron Plus,7.072,63.2176923076923,22.8038461538461,1.02117911331088,1200.16666666666,149.0,255.0,57.0,52.0,Grow_2
Basil,Keira,7.072,63.496923076923,21.8561538461538,0.956686764857191,1129.33333333333,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.082,59.5292307692307,23.8507692307692,1.19683975205423,1044.5,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.088,65.2483333333333,23.2395833333333,0.991797016378191,1033.58333333333,149.0,255.0,37.5,60.0,Grow_2
Basil,Keira,7.096,66.0482,23.9970999999999,1.01778246444888,1133.1,149.0,255.0,46.2,58.6,Grow_1
Basil,Keira,7.115,64.6304914529914,22.913782051282,0.987694371958749,1136.47222222222,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.115,66.1548397435897,23.1784615384615,0.964836168756565,1144.70833333333,149.0,255.0,39.0,55.5,Grow_2
Basil,Keira,7.123,60.1635576923077,23.3474999999999,1.14270979241938,1075.54166666666,149.0,255.0,44.0,59.5,Grow_1
Basil,Keira,7.127,60.9736458333333,21.6420192307692,1.01082354064386,1134.4375,149.0,255.0,51.75,56.875,Grow_1
Basil,Keira,7.128,57.5444444444444,22.5965918803418,1.16649835081896,1144.83888888888,149.0,255.0,44.5,52.333333,Grow_1
Basil,Keira,7.152,57.4675427350427,25.5435897435897,1.39546191816352,1119.12626262626,149.0,255.0,21.666667,40.0,Grow_1
Basil,Keira,7.155,65.286875,24.4572916666666,1.06928018653608,1142.32051282051,149.0,255.0,34.75,48.25,Grow_1
Basil,Keira,7.157,59.7730769230769,23.04,1.13288744860929,1027.83333333333,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,7.158,56.8017948717948,22.3928205128205,1.17116593897019,1141.5207070707,149.0,255.0,20.0,40.0,Grow_2
Baby Kale,Siberian,7.162,75.9282451923076,20.8184188034188,0.505849199722407,1207.25,149.0,255.0,52.0,51.0,Grow_5
Basil,Keira,7.168,62.67875,22.8054166666666,1.0363001584346,1133.88782051282,149.0,255.0,31.0,60.0,Grow_2
Chard,Charbell,7.174,63.630412087912,23.8460256410256,1.07591781263578,1174.0303030303,149.0,228.0,50.714286,57.857143,Grow_4
Basil,Keira,7.178,57.5499999999999,23.8533333333333,1.25556486990709,1184.75,149.0,255.0,57.0,60.0,Grow_5
Red Oakleaf,Oakridge X,7.195,74.3757142857142,21.32,0.649911690605439,1207.25,149.0,255.0,54.0,51.0,Grow_5
Basil,Keira,7.202,63.3420512820512,22.1110256410256,0.976294364118239,1061.77777777777,149.0,255.0,20.333333,35.0,Grow_1
Baby Kale,Siberian,7.203,55.946923076923,24.256923076923,1.33491545299056,1109.83333333333,149.0,255.0,20.0,29.75,Grow_5
Basil,Keira,7.215,58.0992948717948,22.5979487179487,1.15160386440602,1123.79166666666,149.0,255.0,20.0,48.5,Grow_2
Basil,Keira,7.221,63.1279166666666,22.4162499999999,1.00072892225773,1138.875,149.0,255.0,41.0,60.0,Grow_1
Basil,Keira,7.222,62.85625,23.7870833333333,1.09588074842281,1132.54166666666,149.0,255.0,42.5,60.0,Grow_1
Basil,Keira,7.227,62.0158333333333,23.0304166666666,1.07096708135091,1118.74358974358,149.0,255.0,38.5,60.0,Grow_2
Basil,Keira,7.241,60.1978525641025,24.0615705128205,1.1943227477664,1150.66666666666,149.0,255.0,43.75,57.0,Grow_2
Basil,Keira,7.247,57.2663621794871,22.7468269230769,1.18286497799122,1048.99358974358,149.0,255.0,43.75,55.25,Grow_1
Basil,Keira,7.25,57.8283333333333,22.21125,1.13208044229796,1120.875,149.0,255.0,34.0,60.0,Grow_2
Basil,Keira,7.266,62.8420833333333,23.7208333333333,1.09435050420163,1033.58333333333,149.0,255.0,32.5,60.0,Grow_2
Basil,Keira,7.268,61.6895833333333,23.8404166666666,1.13279293161956,1140.625,149.0,255.0,35.5,60.0,Grow_1
Basil,Keira,7.271,63.3233333333333,21.6325,0.949418625197476,1186.54166666666,149.0,255.0,34.0,60.0,Grow_4
Basil,Keira,7.272,64.3825,23.3224999999999,1.02188755140778,1098.45833333333,149.0,255.0,33.5,60.0,Grow_5
Basil,Keira,7.275,61.75125,22.540625,1.04507743714165,1148.41666666666,149.0,255.0,41.0,40.0,Grow_1
Basil,Keira,7.281,61.71,23.1,1.08503804308917,1061.4659090909,149.0,255.0,34.0,60.0,Grow_2
Basil,Keira,7.288,58.901875,24.0339583333333,1.23000954091066,1043.20833333333,149.0,255.0,38.5,52.0,Grow_1
Basil,Keira,7.296,65.4895833333333,23.3741666666666,0.995170137802337,1119.98106060606,149.0,255.0,37.0,60.0,Grow_1
Basil,Keira,7.299,59.0958333333333,22.7883333333333,1.1345466833661,1044.27272727272,149.0,255.0,50.0,60.0,Grow_1
Basil,Keira,7.312,69.3846153846153,21.806923076923,0.799972637108779,1125.75,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.333,67.2346572598873,24.7238664503508,1.02165864196142,1030.65730837789,149.0,255.0,54.705882,60.0,Grow_2
Basil,Keira,7.345,63.0476923076923,23.6253846153846,1.07807544123483,1110.75,149.0,255.0,26.0,29.75,Grow_1
Basil,Keira,7.35,62.0046153846153,23.8030769230769,1.12041917960422,1143.58333333333,149.0,255.0,44.0,51.0,Grow_2
Basil,Keira,7.354,60.6086057692307,23.0833814102564,1.11631340491342,1125.08041958041,149.0,255.0,38.0,52.0,Grow_1
Basil,Keira,7.362,56.2114743589743,23.2855769230769,1.25173009877824,1134.45833333333,149.0,255.0,34.5,45.0,Grow_5
Basil,Keira,7.369,60.6091666666666,23.36375,1.13865643171964,1214.91666666666,149.0,255.0,30.5,60.0,Grow_2
Basil,Keira,7.373,63.107094017094,22.099017094017,0.981329001868403,1133.61538461538,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.375,63.3121634615384,23.6041346153846,1.06966208053497,1061.19988344988,149.0,255.0,44.5,58.25,Grow_1
Basil,Keira,7.375,65.1773237179487,23.8210576923076,1.0337058126417,1152.56628787878,149.0,255.0,35.5,49.25,Grow_2
Basil,Keira,7.385,65.5591666666666,24.1241666666666,1.03537007409249,1128.08333333333,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,7.401,65.0720833333333,23.5994871794871,1.02289065938842,1044.69711538461,149.0,255.0,34.0,48.5,Grow_2
Basil,Keira,7.408,62.1120260989011,24.5374358974358,1.17166114778207,1129.33333333333,149.0,248.25,20.0,31.25,Grow_1
Basil,Keira,7.413,67.3276923076923,22.4138461538461,0.88589821925368,1156.45833333333,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.422,67.9558333333333,21.905,0.84333352243141,1138.25,149.0,255.0,35.5,60.0,Grow_2
Basil,Keira,7.427,63.4191666666666,22.0541666666666,0.970369832341734,1118.72727272727,149.0,255.0,42.0,60.0,Grow_2
Basil,Keira,7.429,68.5703708791208,22.2740247252747,0.846915348365513,1150.70833333333,149.0,255.0,20.0,29.75,Grow_2
Chard,Fire Fresh,7.445,69.1043669871794,22.852828525641,0.860788298681533,1062.26638986013,149.0,228.0,52.5,57.375,Grow_1
Basil,Keira,7.446,67.549078525641,23.3589423076923,0.935606070568504,1151.65151515151,149.0,255.0,36.0,50.75,Grow_1
Basil,Keira,7.449,68.1286607142857,23.5693956043956,0.927903876360668,1067.29647435897,149.0,248.25,20.0,29.75,Grow_1
Basil,Keira,7.456,66.6188782051282,23.6041025641025,0.973461508205299,1051.29166666666,149.0,255.0,28.0,52.5,Grow_1
Basil,Keira,7.467,66.5492857142857,21.8528571428571,0.876512922292187,1027.0,149.0,255.0,20.0,29.75,Grow_3
Basil,Keira,7.468,61.3667628205128,23.4025641025641,1.113974359547,1088.83333333333,149.0,255.0,34.5,60.0,Grow_3
Basil,Keira,7.49,68.6004464285714,23.0052678571428,0.882628712953835,1160.83333333333,149.0,255.0,40.5,54.0,Grow_2
Basil,Keira,7.504,64.5366666666666,24.2883333333333,1.07664899907068,1066.91666666666,149.0,255.0,59.0,55.0,Grow_5
Basil,Keira,7.509,66.3771955128205,23.918157051282,1.00138550502732,1045.20833333333,149.0,255.0,35.0,60.0,Grow_2
Basil,Keira,7.509,62.5652564102564,23.4722115384615,1.08230496485065,1160.91666666666,149.0,255.0,35.0,60.0,Grow_2
Basil,Keira,7.512,63.836923076923,23.1015384615384,1.02223544481204,1116.5,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,7.515,64.4233333333333,22.5633333333333,0.973408287616037,1061.90909090909,149.0,255.0,26.0,29.75,Grow_3
Basil,Keira,7.517,62.786923076923,22.8546153846153,1.03632001448717,1053.41666666666,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,7.522,66.5923076923077,23.2016025641025,0.956052791502521,1061.30555555555,149.0,255.0,21.0,40.0,Grow_1
Basil,Keira,7.522,64.3313301282051,23.538173076923,1.03657586261168,1125.91666666666,149.0,255.0,33.5,48.25,Grow_1
Basil,Keira,7.523,61.9566666666666,23.7575,1.1189800374997,1137.125,149.0,255.0,42.5,60.0,Grow_1
Basil,Keira,7.538,55.70875,23.0666666666666,1.25142319821914,1041.625,149.0,255.0,31.5,60.0,Grow_1
Basil,Keira,7.545,59.7589583333333,23.1508333333333,1.14176539576316,1056.6231060606,149.0,255.0,37.5,52.0,Grow_1
Basil,Keira,7.555,60.825,22.2858333333333,1.05394294044654,1139.92307692307,149.0,255.0,35.0,60.0,Grow_1
Basil,Keira,7.565,61.8297115384615,22.3777884615384,1.03440112390508,1131.21969696969,149.0,255.0,39.5,46.0,Grow_1
Basil,Keira,7.575,68.7748809523809,22.4060119047619,0.848218352188462,1116.45833333333,149.0,255.0,30.0,56.5,Grow_2
Basil,Keira,7.594,60.7770833333333,24.7116666666666,1.22314877602176,1073.125,149.0,255.0,34.0,60.0,Grow_1
Basil,Keira,7.596,62.9333119658119,23.0571752136752,1.05017994933838,1172.16666666666,149.0,255.0,24.0,45.333333,Grow_2
Basil,Keira,7.602,64.52,23.18,1.00769236334939,1114.54545454545,149.0,255.0,39.0,60.0,Grow_2
Basil,Keira,7.608,69.8280769230769,22.101282051282,0.803088791661082,1037.55448717948,149.0,255.0,43.0,42.0,Grow_1
Basil,Keira,7.613,60.0514743589743,22.5716185897435,1.09834948457373,1143.96666666666,149.0,255.0,36.25,47.0,Grow_1
Basil,Keira,7.619,63.8524487179487,24.763532051282,1.13299805376337,1072.57045454545,149.0,255.0,52.8,58.4,Grow_3
Basil,Keira,7.623,64.2346153846153,24.1261538461538,1.07531723714674,1023.58333333333,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.633,64.3358974358974,23.303189102564,1.02068375121245,1019.13301282051,149.0,255.0,37.0,52.0,Grow_3
Basil,Keira,7.641,52.7695909645909,22.6375,1.32658444990487,1094.15909090909,149.0,255.0,35.5,60.0,Grow_4
Basil,Keira,7.655,64.4418162393162,22.2254273504273,0.953522144415351,1127.69444444444,149.0,255.0,44.666667,54.5,Grow_2
Basil,Keira,7.665,64.9688095238095,22.9486904761904,0.98291670121206,1030.91666666666,149.0,255.0,35.0,38.0,Grow_1
Basil,Keira,7.667,64.7073012820512,23.1691217948718,1.00212004810137,1126.91765734265,149.0,255.0,52.3,58.2,Grow_2
Basil,Keira,7.668,64.7845192307692,23.9771474358974,1.0546201613385,1066.79166666666,149.0,255.0,30.0,30.0,Grow_1
Basil,Keira,7.669,65.5217765567765,23.2457264957264,0.988158112146139,1076.41666666666,149.0,255.0,20.0,35.0,Grow_1
Basil,Keira,7.675,65.2807692307692,22.3076923076923,0.935309819632127,1028.84615384615,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.679,67.7475,23.5,0.933881062532471,1135.90909090909,149.0,255.0,20.0,29.75,Grow_1
Basil,Keira,7.694,68.85125,23.1941666666666,0.886401132391402,1136.82167832167,149.0,255.0,44.0,60.0,Grow_1
Basil,Keira,7.709,64.2149999999999,23.3908333333333,1.02936977314803,1138.53846153846,149.0,255.0,20.0,29.75,Grow_2
Basil,Keira,7.711,63.9996581196581,22.2374358974358,0.968123518776962,1134.57222222222,149.0,255.0,20.666667,40.0,Grow_2
Basil,Keira,7.716,64.96,23.305,1.00403735950685,1040.46212121212,149.0,255.0,41.5,60.0,Grow_2
Basil,Keira,7.717,67.5989743589743,23.6588461538461,0.948171174109757,1025.625,149.0,255.0,20.0,29.75,Grow_1
